tool,rule_id,severity,file,line,column,message
ruff,RET505,medium,src/requests/utils.py,122,9,Unnecessary `else` after `return` statement
ruff,PLR0912,medium,src/requests/utils.py,135,5,Too many branches (14 > 12)
ruff,FBT002,medium,src/requests/utils.py,204,25,Boolean default positional argument in function definition
ruff,RET502,medium,src/requests/utils.py,225,17,Do not implicitly `return None` in function able to return non-`None` value
ruff,RET502,medium,src/requests/utils.py,233,13,Do not implicitly `return None` in function able to return non-`None` value
ruff,RET503,medium,src/requests/utils.py,264,5,Missing explicit `return` at the end of function able to return non-`None` value
ruff,E501,medium,src/requests/utils.py,283,89,Line too long (128 > 88)
ruff,E501,medium,src/requests/utils.py,284,89,Line too long (105 > 88)
ruff,E501,medium,src/requests/utils.py,299,89,Line too long (117 > 88)
ruff,EM101,medium,src/requests/utils.py,340,26,"Exception must not use a string literal, assign to variable first"
ruff,TRY003,medium,src/requests/utils.py,340,15,Avoid specifying long messages outside the exception class
ruff,TRY004,medium,src/requests/utils.py,340,9,Prefer `TypeError` exception for invalid type
ruff,EM101,medium,src/requests/utils.py,366,26,"Exception must not use a string literal, assign to variable first"
ruff,TRY003,medium,src/requests/utils.py,366,15,Avoid specifying long messages outside the exception class
ruff,TRY004,medium,src/requests/utils.py,366,9,Prefer `TypeError` exception for invalid type
ruff,PLW2901,medium,src/requests/utils.py,401,13,`for` loop variable `item` overwritten by assignment target
ruff,FBT002,medium,src/requests/utils.py,442,33,Boolean default positional argument in function definition
ruff,RET504,medium,src/requests/utils.py,475,12,Unnecessary assignment to `cookie_dict` before `return` statement
ruff,PLW2901,medium,src/requests/utils.py,528,9,`for` loop variable `param` overwritten by assignment target
ruff,RET503,medium,src/requests/utils.py,559,5,Missing explicit `return` at the end of function able to return non-`None` value
ruff,E501,medium,src/requests/utils.py,560,89,Line too long (106 > 88)
ruff,PLR2004,medium,src/requests/utils.py,645,22,"Magic value used in comparison, consider replacing `2` with a constant variable"
ruff,EM102,medium,src/requests/utils.py,649,34,"Exception must not use an f-string literal, assign to variable first"
ruff,TRY003,medium,src/requests/utils.py,649,23,Avoid specifying long messages outside the exception class
ruff,PLR2004,medium,src/requests/utils.py,731,31,"Magic value used in comparison, consider replacing `32` with a constant variable"
ruff,PLR0912,medium,src/requests/utils.py,765,5,Too many branches (14 > 12)
ruff,E501,medium,src/requests/utils.py,799,89,Line too long (96 > 88)
ruff,SIM103,medium,src/requests/utils.py,820,5,Return the condition `bool(bypass)` directly
ruff,RET505,medium,src/requests/utils.py,834,5,Unnecessary `else` after `return` statement
ruff,FBT002,medium,src/requests/utils.py,864,39,Boolean default positional argument in function definition
ruff,E501,medium,src/requests/utils.py,917,89,Line too long (118 > 88)
ruff,PLR0911,medium,src/requests/utils.py,957,5,Too many return statements (9 > 6)
ruff,PLR2004,medium,src/requests/utils.py,974,21,"Magic value used in comparison, consider replacing `2` with a constant variable"
ruff,PLR2004,medium,src/requests/utils.py,980,21,"Magic value used in comparison, consider replacing `3` with a constant variable"
ruff,TRY003,medium,src/requests/utils.py,1051,15,Avoid specifying long messages outside the exception class
ruff,EM102,medium,src/requests/utils.py,1052,13,"Exception must not use an f-string literal, assign to variable first"
ruff,TRY003,medium,src/requests/utils.py,1058,15,Avoid specifying long messages outside the exception class
ruff,EM102,medium,src/requests/utils.py,1059,13,"Exception must not use an f-string literal, assign to variable first"
ruff,TRY003,medium,src/requests/utils.py,1092,19,Avoid specifying long messages outside the exception class
ruff,EM101,medium,src/requests/utils.py,1093,17,"Exception must not use a string literal, assign to variable first"
ruff,EM101,medium,src/requests/utils.py,1096,37,"Exception must not use a string literal, assign to variable first"
ruff,TRY003,medium,src/requests/utils.py,1096,15,Avoid specifying long messages outside the exception class
ruff_security,S101,medium,src/requests/__init__.py,60,5,Use of `assert` detected
ruff_security,S101,medium,src/requests/__init__.py,70,5,Use of `assert` detected
ruff_security,S101,medium,src/requests/__init__.py,72,9,Use of `assert` detected
ruff_security,S101,medium,src/requests/__init__.py,79,9,Use of `assert` detected
ruff_security,S101,medium,src/requests/__init__.py,84,9,Use of `assert` detected
ruff_security,B028,medium,src/requests/__init__.py,86,9,No explicit `stacklevel` keyword argument found
ruff_security,B028,medium,src/requests/__init__.py,104,9,No explicit `stacklevel` keyword argument found
ruff_security,B028,medium,src/requests/__init__.py,113,5,No explicit `stacklevel` keyword argument found
ruff_security,S101,medium,src/requests/_internal_utils.py,45,5,Use of `assert` detected
ruff_security,B904,medium,src/requests/adapters.py,474,13,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B028,medium,src/requests/adapters.py,507,9,No explicit `stacklevel` keyword argument found
ruff_security,B904,medium,src/requests/adapters.py,637,13,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B904,medium,src/requests/adapters.py,657,17,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B904,medium,src/requests/adapters.py,682,13,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B904,medium,src/requests/adapters.py,688,21,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B904,medium,src/requests/adapters.py,691,17,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B904,medium,src/requests/adapters.py,694,17,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B904,medium,src/requests/adapters.py,698,17,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B904,medium,src/requests/adapters.py,700,13,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B904,medium,src/requests/adapters.py,703,13,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B904,medium,src/requests/adapters.py,706,13,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B904,medium,src/requests/adapters.py,711,17,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B904,medium,src/requests/adapters.py,713,17,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B904,medium,src/requests/adapters.py,715,17,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B028,medium,src/requests/auth.py,36,9,No explicit `stacklevel` keyword argument found
ruff_security,B028,medium,src/requests/auth.py,46,9,No explicit `stacklevel` keyword argument found
ruff_security,S324,medium,src/requests/auth.py,148,24,Probable use of insecure hash functions in `hashlib`: `md5`
ruff_security,S324,medium,src/requests/auth.py,156,24,Probable use of insecure hash functions in `hashlib`: `sha1`
ruff_security,S324,medium,src/requests/auth.py,205,18,Probable use of insecure hash functions in `hashlib`: `sha1`
ruff_security,B018,medium,src/requests/auth.py,267,13,Found useless expression. Either assign it to a variable or remove it.
ruff_security,B904,medium,src/requests/cookies.py,500,13,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B004,medium,src/requests/hooks.py,27,12,"Using `hasattr(x, ""__call__"")` to test if x is callable is unreliable. Use `callable(x)` for consistent results."
ruff_security,B904,medium,src/requests/models.py,406,13,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B904,medium,src/requests/models.py,435,13,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B904,medium,src/requests/models.py,454,17,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B904,medium,src/requests/models.py,512,17,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B018,medium,src/requests/models.py,715,13,Found useless expression. Either assign it to a variable or remove it.
ruff_security,B010,medium,src/requests/models.py,724,9,Do not call `setattr` with a constant attribute value. It is not any safer than normal property access.
ruff_security,B010,medium,src/requests/models.py,725,9,Do not call `setattr` with a constant attribute value. It is not any safer than normal property access.
ruff_security,B904,medium,src/requests/models.py,822,21,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B904,medium,src/requests/models.py,824,21,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B904,medium,src/requests/models.py,826,21,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B904,medium,src/requests/models.py,828,21,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B904,medium,src/requests/models.py,971,21,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B904,medium,src/requests/models.py,978,13,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B018,medium,src/requests/sessions.py,186,17,Found useless expression. Either assign it to a variable or remove it.
ruff_security,B018,medium,src/requests/sessions.py,746,13,Found useless expression. Either assign it to a variable or remove it.
ruff_security,B028,medium,src/requests/utils.py,162,17,No explicit `stacklevel` keyword argument found
ruff_security,B028,medium,src/requests/utils.py,494,5,No explicit `stacklevel` keyword argument found
ruff_security,B028,medium,src/requests/utils.py,603,5,No explicit `stacklevel` keyword argument found
ruff_security,B904,medium,src/requests/utils.py,649,17,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
ruff_security,B904,medium,src/requests/utils.py,1092,13,"Within an `except` clause, raise exceptions with `raise ... from err` or `raise ... from None` to distinguish them from errors in exception handling"
